delta_v,delta_g,delta_h,p,v,g,h,f,c,cost,reward
0.20261049183765345,0.4008632440007902,0.23063536326355427,100.0,52.79681647607561,24.4100276796055,37.4460677088917,52.057456726099794,161.82794302974406,318.00031320804345,-318.00031320804345
0.708805777564961,-0.3686292209457931,0.2750217897125413,100.0,53.505622253640574,20.723735470147567,39.02786497546472,27.523982870523312,159.8011217434521,242.37307035502204,-242.37307035502204
-0.22863724723249956,0.8423311430195977,-0.16465633742734154,100.0,53.276985006408076,29.147046900343543,38.08083839717533,25.981740039578046,158.06313469517784,236.00835481391198,-236.00835481391198
0.0038289665852644372,-0.990583642347507,-0.0033503826306198192,100.0,53.28081397299334,19.241210476868474,38.061568556437884,28.09131406056517,152.31448227814445,236.58842445983998,-236.58842445983998
0.05554837017748149,-0.061924038212368915,0.5028274300618507,100.0,53.336362343170826,18.621970094744785,40.95359778532595,53.13486027095749,147.52584518069324,306.9304259935657,-306.9304259935657
0.770886146083998,0.5123758802987821,-0.07107742810033923,100.0,54.10724848925482,23.745728897732604,40.544793517119885,25.46049558604065,152.41937955404407,228.80086631216602,-228.80086631216602
0.707841517833143,0.9663990759121326,0.7574504556973305,100.0,54.81509000708797,33.40971965685393,44.90129582058771,36.403132275007245,141.8071694841074,251.01656630912913,-251.01656630912913
-0.6592327279039667,-0.7854983508326665,-0.2898061734015036,100.0,54.155857279184,25.554736148527265,43.234465663596765,41.229908744220786,156.96285669192525,280.6525829245876,-280.6525829245876
-0.43645264648921667,0.4308334220258172,0.7225495969035503,100.0,53.71940463269478,29.863070368785436,47.39023447936984,32.59767069954312,151.86813487758457,249.66114697621393,-249.66114697621393
-0.477041830175005,0.3825908668529121,-0.9910610712360963,100.0,53.24236280251978,33.68897903731456,41.69011269946744,42.94136892014462,158.6681589335029,287.49226569393676,-287.49226569393676
0.34504215084606216,-0.749314093333538,0.9907775448895138,100.0,53.58740495336584,26.195838103979177,47.388603767852416,25.782249734895355,150.08929174407814,227.4360409487642,-227.4360409487642
0.23386919607069423,0.3692589385180802,-0.583144346928474,100.0,53.82127414943653,29.88842748915998,44.03462903387551,43.72956549738177,156.72218068023253,287.9108771723778,-287.9108771723778
-0.5542457547955755,0.53857357868485,-0.5780074090566478,100.0,53.26702839464096,35.27416327600848,40.71019957444832,38.14140255959834,174.75043856054597,289.174646239341,-289.174646239341
0.8580107528532936,0.9164499635315682,-0.019525073590185293,100.0,54.125039147494256,44.43866291132416,40.59790044328902,25.599980606260115,183.66628957304545,260.4662313918258,-260.4662313918258
0.035140853196702126,0.9242078234115982,-0.07856198718137297,100.0,54.16018000069096,53.68074114544014,40.14604847654148,17.882303425923403,191.74502826100814,245.39193853877836,-245.39193853877836
-0.05968168573317234,0.7148502415583942,0.6289654425888516,100.0,54.10049831495778,60.82924356102408,43.76356481550439,15.611012155017313,182.9492047508044,229.78224121585635,-229.78224121585635
-0.13845564619369588,0.45695452544277493,-0.7225280507120069,100.0,53.962042668764084,65.39878881545182,39.60791992339178,13.569150347456867,187.70468382794004,228.41213487031064,-228.41213487031064
0.9221325167582688,0.7484890836185711,-0.0905059092674394,100.0,54.88417518552235,72.88367965163754,39.08737207866436,10.992893602704852,190.2048473343883,223.18352814250284,-223.18352814250284
0.456087333138419,-0.7263672977686295,-0.7046254358274173,100.0,55.34026251866077,65.62000667395124,35.0346946907577,15.347562390122457,199.55482869649288,245.59751586686025,-245.59751586686025
0.77356084345296,-0.7654662976938471,0.3243220749016056,100.0,56.113823362113735,57.96534369701277,36.90004424035108,15.418752822350235,219.95801044377285,266.21426891082353,-266.21426891082353
0.6257496497376822,-0.7166290022712776,0.8046160779927103,100.0,56.73957301185142,50.7990536743,41.52782123991127,24.22768788418402,248.29219677755142,320.9752604301035,-320.9752604301035
-0.6605844353127941,0.8338297624885818,-0.5182178657451755,100.0,56.07898857653863,59.137351299185816,38.547273391750544,18.972049995067312,300.16033309102465,357.0764830762266,-357.0764830762266
0.9271040770493153,0.75192861203627,-0.9389485080762834,100.0,57.00609265358794,66.65663741954852,33.14687880817854,11.642747663320678,350.30747959010927,385.2357225800713,-385.2357225800713
-0.325510985174275,-0.3287192746027914,-0.961581869971609,100.0,56.680581668413666,63.369444673520604,27.61630766653525,14.78384529136722,385.15356060315656,429.50509647725823,-429.50509647725823
0.3029117614135406,-0.01286532755361125,0.6737207738366238,100.0,56.983493429827206,63.240791397984495,31.49123582987139,14.59026969274545,411.01090536608734,454.7817144443237,-454.7817144443237
-0.9773865326572406,0.8261372370716429,-0.37834829918513035,100.0,56.006106897169964,71.50216376870092,29.315152596287874,9.757025711723438,391.907576806039,421.1786539412093,-421.1786539412093
-0.9309370190305071,0.15767015774701876,0.5532901108030457,100.0,55.075169878139455,73.07886534617111,32.49741966612592,10.205465155167762,370.14614246342546,400.76253792892874,-400.76253792892874
-0.6281447385666581,-0.813998727210038,0.20790499173513188,100.0,54.447025139572794,64.93887807407073,33.69319236463557,14.172868822533694,361.6104254675286,404.1290319351297,-404.1290319351297
-0.9037625780806819,0.975672470851467,-0.15419156151900704,100.0,53.543262561492114,74.6956027825854,32.806354304297436,10.477816746743317,369.12518294730546,400.5586331875354,-400.5586331875354
-0.534860160487278,0.3645483075411613,-0.5350032276938486,100.0,53.00840240100484,78.34108585799702,29.72926487055325,7.873567670371199,397.77266913553746,421.3933721466511,-421.3933721466511
0.4028982966405401,0.5655700060241267,0.5890766090563686,100.0,53.41130069764537,83.99678591823829,33.11735921384659,4.427655694758058,413.9921367195878,427.27510380386195,-427.27510380386195
0.9563104366945976,0.2021011465519007,-0.626985820021486,100.0,54.367611134339974,86.0177973837573,29.511228742051436,2.2737459870011616,437.54921492985454,444.370452890858,-444.370452890858
-0.6993707551206798,0.0385363202154152,0.08945450281716183,100.0,53.66824037921929,86.40316058591145,30.025729386479405,2.561602436417496,437.78827806058456,445.47308536983707,-445.47308536983707
0.1522554271024119,-0.819876599543331,-0.6564458954048049,100.0,53.8204958063217,78.20439459047815,26.25015827958739,9.028811392006057,440.49329063037516,467.5797248063933,-467.5797248063933
0.5335407088808115,0.9912339646391208,0.49189100711035216,100.0,54.354036515202516,88.11673423686935,29.079286296361136,1.0838228862717385,442.63380911614325,445.88527777495847,-445.88527777495847
-0.4901416578159006,-0.6036630001400218,0.17430719570432274,100.0,53.86389485738662,82.08010423546914,30.081820117398713,5.305250977151061,461.7936092768036,477.7093622082568,-477.7093622082568
-0.7547972049102096,0.4768747144682546,0.49064363420648993,100.0,53.10909765247641,86.84885138015169,32.903773826086585,2.6397870464934536,505.11651426807765,513.035875407558,-513.035875407558
0.5131123715175709,0.6786537432974549,0.3115408231220502,100.0,53.62221002399398,93.63538881312624,34.695611567217746,0.0,557.9468431190941,557.9468431190941,-557.9468431190941
0.3986335386953501,0.7979300451370581,0.4605387342077243,100.0,54.02084356268933,100.0,37.34441590989256,0.0,577.6825034033614,577.6825034033614,-577.6825034033614
0.8408156493743508,0.850940900802517,0.005479216221931926,100.0,54.86165921206368,100.0,37.37592981012524,0.0,581.0121685183341,581.0121685183341,-581.0121685183341
-0.5724902161653027,-0.36454954052705046,0.38541814151125897,100.0,54.28916899589838,96.35450459472949,39.59267548459485,0.0,573.4213333562197,573.4213333562197,-573.4213333562197
-0.3726684021523947,0.26296827014833934,-0.41372049689030543,100.0,53.91650059374599,98.98418729621288,37.21314784138398,0.0,588.646527855341,588.646527855341,-588.646527855341
0.9209329234076287,0.23197274571734483,0.7484293281933068,100.0,54.83743351715361,100.0,41.517764820266486,0.0,586.490162456016,586.490162456016,-586.490162456016
-0.2226175045977723,-0.44680794663116297,0.8002546764117155,100.0,54.61481601255584,95.53192053368836,46.120457068882196,0.0,627.0794802266164,627.0794802266164,-627.0794802266164
0.3411311088718585,0.966893783792363,0.5715831411212187,100.0,54.9559471214277,100.0,49.4079371306976,0.0,703.7380442457535,703.7380442457535,-703.7380442457535
0.29791097258603916,0.3803104688521053,0.42357963422536193,100.0,55.25385809401374,100.0,51.84416994081056,0.0,754.4792969858395,754.4792969858395,-754.4792969858395
-0.7926365650540153,-0.9957303260928838,-0.9243734180366192,100.0,54.46122152895972,90.04269673907116,46.527604488046315,0.0,808.37052228766,808.37052228766,-808.37052228766
-0.23200961039411627,0.21630704997697836,0.8335282812448477,100.0,54.2292119185656,92.20576723884095,51.32167101732936,0.0,804.6724985735297,804.6724985735297,-804.6724985735297
-0.336438853638072,0.5850037184078423,-0.2606593449048873,100.0,53.89277306492753,98.05580442291937,49.82247984521088,0.0,798.5118528302797,798.5118528302797,-798.5118528302797
-0.37642835508712547,-0.6489349573874186,-0.11636130947334222,100.0,53.5163447098404,91.56645484904519,49.153223778438225,0.0,800.7641755792278,800.7641755792278,-800.7641755792278
0.9667810129777952,0.2886973535189543,0.8270166536610228,100.0,54.4831257228182,94.45342838423473,53.90983845809218,0.0,815.1500973992576,815.1500973992576,-815.1500973992576
0.6107569928376948,0.7709104291640818,0.512629996656427,100.0,55.093882715655894,100.0,56.85824748532607,0.0,795.7800316977218,795.7800316977218,-795.7800316977218
-0.4134385280760009,0.0009521122839015739,0.5260988416701422,100.0,54.680444187579894,100.0,59.88412303711737,0.0,773.3028833637424,773.3028833637424,-773.3028833637424
-0.5908306307358002,-0.8077355423384232,0.3106299544968545,100.0,54.08961355684409,91.92264457661577,61.67072188607549,0.0,737.0990396537643,737.0990396537643,-737.0990396537643
-0.5122136825857706,0.6160948622542934,-0.0408055666428353,100.0,53.57739987425832,98.0835931991587,61.43602726844514,0.0,711.0290567706468,711.0290567706468,-711.0290567706468
0.269553127660876,0.7240795625044243,0.8891061603136916,100.0,53.846953001919196,100.0,66.5497518774931,0.0,701.2347301897353,701.2347301897353,-701.2347301897353
-0.38126140061027725,0.13431678914859901,0.8574125206434777,100.0,53.46569160130892,100.0,71.48118942975732,0.0,713.3689193998142,713.3689193998142,-713.3689193998142
0.31437898780853013,0.5741144703429031,0.5668959573308519,100.0,53.78007058911745,100.0,74.74171099306511,0.0,741.1592342426541,741.1592342426541,-741.1592342426541
-0.19136633556319027,0.4387438596246225,0.31232652416692974,100.0,53.58870425355426,100.0,76.53806772073342,0.0,762.1515641870953,762.1515641870953,-762.1515641870953
0.2871567923169722,0.7952373477778567,0.5020731446239328,100.0,53.87586104587123,100.0,79.42575865102644,0.0,753.0422817424463,753.0422817424463,-753.0422817424463
-0.6849307444352184,-0.3339734511430261,-0.08921778571886696,100.0,53.19093030143601,96.66026548856973,78.91261949311715,0.0,734.9468206327308,734.9468206327308,-734.9468206327308
0.10301113164209208,0.03801234860266689,-0.256529382656564,100.0,53.2939414330781,97.0403889745964,77.43718194067468,0.0,737.2846701730639,737.2846701730639,-737.2846701730639
0.9412394433367222,0.9618126063535899,0.040191737465370414,100.0,54.23518087641482,100.0,77.66834609871464,0.0,752.8950538205225,752.8950538205225,-752.8950538205225
-0.5969562511578692,-0.46073188429952294,0.14347597082355756,100.0,53.63822462525695,95.39268115700477,78.49355307124154,0.0,782.0674870222863,782.0674870222863,-782.0674870222863
0.9219142238844509,-0.11859219316637737,0.9918889441079488,100.0,54.5601388491414,94.206759225341,84.1984363903919,0.0,800.670394398572,800.670394398572,-800.670394398572
0.09546476641307766,0.8075117795683064,0.5088695827060308,100.0,54.65560361555448,100.0,87.12521726767397,0.0,791.1191102989437,791.1191102989437,-791.1191102989437
-0.4462043995596954,-0.04147295417175845,0.4548482415958288,100.0,54.209399215994786,99.58527045828241,89.74129254670493,0.0,777.6885940056245,777.6885940056245,-777.6885940056245
-0.8985687754092251,-0.8774824646795159,-0.737277348943205,100.0,53.31083044058556,90.81044581148726,85.5008165593894,0.0,766.0090958588637,766.0090958588637,-766.0090958588637
-0.6326736492832319,0.21160954850221603,0.2913570012711926,100.0,52.67815679130233,92.92654129650941,87.1765663561215,0.0,754.3584322880101,754.3584322880101,-754.3584322880101
-0.9436500519205304,-0.14174982530249092,-0.9096799766231058,100.0,51.7345067393818,91.50904304348451,81.94451073615537,0.0,765.2552941270408,765.2552941270408,-765.2552941270408
0.9534489073827046,0.8636463549561997,-0.9921153643370098,100.0,52.68795564676451,100.0,76.23832515328327,0.0,752.633756920766,752.633756920766,-752.633756920766
-0.4124381752513777,0.9690504578864674,0.28842058159603057,100.0,52.275517471513126,100.0,77.8971860314299,0.0,764.8729443145328,764.8729443145328,-764.8729443145328
0.25792497129942715,0.32465234717989233,0.050587870772035304,100.0,52.53344244281255,100.0,78.18814390714074,0.0,765.1143143351844,765.1143143351844,-765.1143143351844
-0.16090389639343705,0.48438235052646617,-0.20592149587705788,100.0,52.372538546419115,100.0,77.00377935316335,0.0,754.1355650880272,754.1355650880272,-754.1355650880272
0.18996242028738308,0.16039550349697707,0.7677085207866488,100.0,52.562500966706494,100.0,81.41928127020934,0.0,693.9583668064666,693.9583668064666,-693.9583668064666
0.3365904101192947,0.4629114627244446,0.3578101343116975,100.0,52.89909137682579,100.0,83.47723854333286,0.0,667.4510791591744,667.4510791591744,-667.4510791591744
0.4690631881023679,0.7394963804214179,0.44956026749128775,100.0,53.368154564928155,100.0,86.06289985773573,0.0,674.8111949837985,674.8111949837985,-674.8111949837985
-0.6305744355228802,0.8627758161495755,-0.22841472542361885,100.0,52.73758012940527,100.0,84.7491647217025,0.0,719.512427636886,719.512427636886,-719.512427636886
0.04247149562678487,-0.43545217859503227,0.4981248872168098,100.0,52.78005162503206,95.64547821404967,87.61414711395263,0.0,743.0408158563749,743.0408158563749,-743.0408158563749
0.46817995356906117,-0.03081542906903012,-0.10390468677889819,100.0,53.24823157860112,95.33732392335938,87.01653574031283,0.0,758.140688508597,758.140688508597,-758.140688508597
-0.17106773890685822,0.7019046364864894,0.6050016998767911,100.0,53.077163839694265,100.0,90.49622379025756,0.0,772.5997679894872,772.5997679894872,-772.5997679894872
-0.5089157581493833,0.14568713011298318,0.4562810989200736,100.0,52.56824808154488,100.0,93.12054019738694,0.0,780.7975345806852,780.7975345806852,-780.7975345806852
-0.9419568339734761,-0.19990805606316164,0.6508359282791965,100.0,51.6262912475714,98.00091943936839,96.86384538573438,0.0,794.5090565337771,794.5090565337771,-794.5090565337771
-0.43160938100829793,-0.357792372711925,0.1440813424160472,100.0,51.1946818665631,94.42299571224913,97.69253417376129,0.0,782.8737056460585,782.8737056460585,-782.8737056460585
-0.48508938766186116,-0.0774153945540137,0.46593017813778514,100.0,50.70959247890124,93.648841766709,100.0,0.0,777.7958234023213,777.7958234023213,-777.7958234023213
0.9204862562219835,-0.6493565267324268,0.727559276371627,100.0,51.63007873512323,87.15527649938473,100.0,2.780207586678395,764.277236214608,772.6178589746432,-772.6178589746432
-0.4138755334068862,-0.6146663284522293,-0.5844230964561579,100.0,51.21620320171634,81.00861321486244,96.63867049420797,7.07337462998095,749.9618293276324,771.1819532175753,-771.1819532175753
-0.2810216535019636,-0.8888272308140042,-0.14507310073776747,100.0,50.93518154821437,72.12034090672239,95.80427757414107,13.480328702126435,754.6083290838038,795.0493151901832,-795.0493151901832
0.631836558459528,-0.30345050648399563,0.10146847682015903,100.0,51.5670181066739,69.08583584188243,96.38787700255442,17.87532058326233,756.4464945840158,810.0724563338027,-810.0724563338027
0.023446308018957307,-0.20887803557983053,-0.7046484390352012,100.0,51.59046441469285,66.99705548608412,92.33506731090836,16.5802222878412,712.3216192274909,762.0622860910146,-762.0622860910146
0.22509225775640496,0.5629388083930753,0.9838529487014676,100.0,51.81555667244926,72.62644357001487,97.99373132655754,11.161014938805437,667.9989923500144,701.4820371664307,-701.4820371664307
0.8000992524556378,-0.8666448932217694,0.1448063867500886,100.0,52.6156559249049,63.95999463779718,98.82659023196652,15.350419644349984,613.4081606515666,659.4594195846166,-659.4594195846166
0.8145035073509732,-0.24207808701671563,0.35628545674421574,100.0,53.43015943225587,61.539213767630024,100.0,16.451318353794218,557.4725038122384,606.826458873621,-606.826458873621
-0.7142404944562171,-0.4559811872319419,-0.8461466483970674,100.0,52.71591893779965,56.9794018953106,95.13335849878162,20.369938445622736,480.6279447225184,541.7377600593866,-541.7377600593866
0.7173396782132067,-0.8490190468020411,0.09976296583099531,100.0,53.43325861601286,48.489211427290186,95.70714862218104,23.302990707883936,421.9944380546166,491.90341017826836,-491.90341017826836
-0.3077727954692209,0.38508877699190225,0.37758797020886425,100.0,53.12548582054364,52.340099197209206,97.8788587975512,21.13218377665159,397.88381358162286,461.28036491157764,-461.28036491157764
-0.2888871794555501,-0.7655952675728281,-0.25957464260317775,100.0,52.83659864108809,44.684146521480926,96.38590632796492,32.846745567852075,375.85568258359547,474.3959192871517,-474.3959192871517
-0.7907832605381011,-0.4389002614378126,-0.4674886875744313,100.0,52.04581538054999,40.2951439071028,93.69712908987059,23.35052924473773,360.9040623167141,430.95565005092726,-430.95565005092726
-0.08943271605458825,-0.042207959260165184,0.8661236135218395,100.0,51.9563826644954,39.87306431450114,98.67866879192542,32.82271957147565,357.42979830170907,455.89795701613605,-455.89795701613605
-0.1688690314603929,-0.6888172240144443,0.6074910952429506,100.0,51.787513633035005,32.9848920743567,100.0,31.03200556892826,340.3672039600712,433.463220666856,-433.463220666856
-0.9313869091670706,-0.7641022102424135,-0.09934760565357581,100.0,50.85612672386793,25.343869971932566,99.42859883492267,33.674027309995786,309.9532297845257,410.97531171451305,-410.97531171451305
0.8176140046751881,-0.4584196954513904,-0.27677804670580675,100.0,51.673740728543116,20.759673017418663,97.83670039595071,39.05893844144684,279.90099707471046,397.07781239905097,-397.07781239905097
-0.45639534433608464,-0.9388538857430107,0.9328811701380133,100.0,51.21734538420703,11.371134159988557,100.0,44.22730470644507,265.87288195967636,398.55479607901157,-398.55479607901157
-0.8829008534863232,-0.0722959205983964,-0.7194669505678553,100.0,50.3344445307207,10.648174954004594,95.86196113047123,63.083547660031705,236.81475044506416,426.0653934251593,-426.0653934251593
0.6533999537415494,0.632164945879234,0.2319585691407866,100.0,50.98784448446225,16.96982441279693,97.1960788053238,58.60492037698276,220.07412870288218,395.8888898338305,-395.8888898338305
-0.4427064298990675,-0.6163367060504752,0.4091537414265085,100.0,50.54513805456318,10.80645735229218,99.5493405976823,34.66961348000837,203.95429903137233,307.9631394713974,-307.9631394713974
-0.27417198829351586,0.629935049369726,-0.7231594057384683,100.0,50.270966066269665,17.10580784598944,95.39006444545704,29.979558264136354,176.87223459872692,266.81090939113597,-266.81090939113597
0.04106026378835659,-0.01811704452059648,0.7056017494021605,100.0,50.312026330058025,16.924637400783475,99.44835713441115,59.72176544332907,167.35450371097434,346.5198000409615,-346.5198000409615
-0.334970043680733,0.0474688304592521,-0.08658157086133356,100.0,49.97705628637729,17.399325705375997,98.95038025677101,31.735625180871377,148.30991191673286,243.51678745934697,-243.51678745934697
-0.12651463336968338,0.3020301746412837,-0.7005923623948465,100.0,49.85054165300761,20.419627451788834,94.92089922918983,32.144882142939814,126.11739685975185,222.55204328857127,-222.55204328857127
-0.7252170913665299,-0.10112057429922894,-0.9272720803711012,100.0,49.12532456164108,19.408421708796546,89.58766202048147,41.52625555715564,117.13372397684122,241.71249064830815,-241.71249064830815
-0.20654815637736368,0.398454118674346,-0.3872546887138646,100.0,48.91877640526371,23.392962895540006,87.36035338171712,30.287247504075268,115.08056951233586,205.94231202456166,-205.94231202456166
0.9962429413005149,-0.16737875767273147,0.19844147979788396,100.0,49.91501934656423,21.71917531881269,88.50169636638422,38.26198478681325,118.48871028991373,233.2746646503535,-233.2746646503535
-0.49592005791270344,0.7686734220862492,0.18918144419945904,100.0,49.41909928865152,29.405909539675186,89.58977993835799,39.73266819460651,121.32746480369572,240.52546938751527,-240.52546938751527
0.9544092596658593,-0.8371925370031361,0.21578096264115643,100.0,50.37350854831738,21.033984169643823,90.83085155395992,33.52429644495239,123.57897853614543,224.1518678710026,-224.1518678710026
-0.4607855205119231,0.9913544325123749,0.44543702839802846,100.0,49.912723027805455,30.94752849476757,93.39279791714397,30.51038220203509,126.74183890073378,218.27298550683906,-218.27298550683906
-0.725685544333724,-0.36594800139449113,0.5156750871753979,100.0,49.187037483471734,27.28804848082266,96.35872088705275,30.534612268397982,131.4650457169275,223.06888252212144,-223.06888252212144
0.7919340307607876,-0.03084076253957524,-0.29810996227830366,100.0,49.97897151423252,26.979640855426908,94.64413120322122,39.623729456656925,130.08524793731948,248.95643630729026,-248.95643630729026
0.6439840238312138,0.3263080094279027,-0.9921316089336223,100.0,50.622955538063735,30.242720949705934,88.93785218899394,35.323193341923414,131.9044562745111,237.87403630028132,-237.87403630028132
-0.5834684990276868,-0.14184746981996277,0.9977702715020911,100.0,50.03948703903605,28.824246251506306,94.6765621645907,28.24581817230496,140.81543036056527,225.55288487748015,-225.55288487748015
-0.20398060338729618,0.3418106149405431,0.5070263081165283,100.0,49.83550643564875,32.242352400911734,97.59274138478129,27.47192854295537,154.33139714559312,236.74718277445925,-236.74718277445925
-0.23164743398569554,-0.009266324730773157,0.47170880592170894,100.0,49.60385900166306,32.149689153604,100.0,32.614694767972445,157.4892558301179,255.33334013403524,-255.33334013403524
0.4129635051968683,-0.9220985292936894,0.93730065787282,100.0,50.01682250685993,22.928703860667106,100.0,31.68095297242738,160.5505772869336,255.59343620421572,-255.59343620421572
0.9764006523577251,0.9402417188604879,-0.5642865047493719,100.0,50.993223159217656,32.331121049271985,96.75448679281175,27.429238232459497,155.0403941036971,237.3281088010756,-237.3281088010756
0.3805238825400843,-0.17638513211253715,-0.7111435032492741,100.0,51.37374704175774,30.567269728146613,92.66432051632644,46.79962083525269,152.76095388995944,293.1598163957175,-293.1598163957175
-0.7199620597291214,-0.3637646400432999,0.2006104646868434,100.0,50.65378498202862,26.929623327713614,93.81813849205581,29.943483346064898,158.38508272557823,248.21553276377293,-248.21553276377293
-0.8228117621954938,-0.5558380246904748,0.2612250556671345,100.0,49.830973219833126,21.371243080808867,95.32058336904738,34.44949159675364,160.0552131167111,263.403687906972,-263.403687906972
0.05219823696731751,0.3125417413710434,-0.30971262739535765,100.0,49.88317145680044,24.4966604945193,93.53926055841052,29.054849146347223,159.36003927460575,246.5245867136474,-246.5245867136474
0.7935856974421418,0.7316489229775149,-0.3854669076654229,100.0,50.67675715424258,31.813149724294448,91.32223440373082,30.220069647020512,158.17309694395718,248.83330588501872,-248.83330588501872
-0.2728398781981556,0.8871079933435662,-0.939046816666331,100.0,50.403917276044425,40.68422965773011,85.92127439492766,31.704283624962855,144.59630455620274,239.7091554310913,-239.7091554310913
-0.8606657084180578,0.9055400033682208,-0.5338355684986411,100.0,49.54325156762636,49.73962969141232,82.850900793137,23.83323970778838,146.78321136419584,218.28293048756098,-218.28293048756098
0.22565206153913842,0.2834587742637764,-0.7364163740578327,100.0,49.7689036291655,52.574217434050084,78.6153767324368,19.74530941070228,146.88548571957958,206.1214139516864,-206.1214139516864
-0.7891421555037375,0.6337006918752923,-0.47949076792801093,100.0,48.97976147366176,58.911224352803,75.85756911709008,20.109070656748326,139.863908603617,200.19112057386198,-200.19112057386198
-0.033712650434550184,-0.13331477577887751,0.39554564505280454,100.0,48.94604882322721,57.57807659501423,78.13256347591292,29.47068915791324,136.6809219562135,225.0929894299532,-225.0929894299532
0.438820472929476,0.945222568373149,0.6879396642467879,100.0,49.38486929615669,67.03030227874572,82.08927207565742,18.969637342308342,144.96696185655608,201.87587388348112,-201.87587388348112
0.8756857894381456,-0.41243992657881146,-0.03102094482640827,100.0,50.26055508559483,62.90590301295761,81.91085404636522,18.837375479277103,159.0997135322755,215.61183997010681,-215.61183997010681
0.767369048886728,0.3700700367471357,-0.1099627531191445,100.0,51.02792413448156,66.60660338042896,81.27839949616208,16.238787694380402,183.91261897665927,232.62898205980048,-232.62898205980048
0.06908618629898311,-0.05167270010799885,-0.8029014201744074,100.0,51.09701032078054,66.08987637934898,76.66048440991769,15.966339924481801,207.74034397153852,255.63936374498394,-255.63936374498394
0.6456422081790087,-0.8928914456189059,-0.04097318120917115,100.0,51.74265252895955,57.16096192315992,76.42482575135391,22.805403690642482,230.22716168943782,298.6433727613653,-298.6433727613653
0.6145581824587603,0.8485467001085387,-0.5545360933341215,100.0,52.35721071141831,65.6464289242453,73.23539237020681,18.05871910465567,250.33280484298206,304.50896215694905,-304.50896215694905
0.6379712987008914,-0.08700718738681168,0.5036729831768765,100.0,52.9951820101192,64.77635705037719,76.13228482686853,14.14975384127249,269.2624622234063,311.7117237472238,-311.7117237472238
-0.04581078874104905,0.3139423835871078,-0.8902308670562145,100.0,52.94937122137815,67.91578088624826,71.01209142837345,13.658478718420659,289.63226085133687,330.60769700659887,-330.60769700659887
0.59684488064414,-0.15351477363071697,-0.34895385218704855,100.0,53.54621610202229,66.38063314994109,69.00507136597572,15.613789756105994,302.62167797130155,349.4630472396195,-349.4630472396195
0.9550310879950692,0.9083728660035317,0.6242350208276419,100.0,54.50124719001736,75.46436180997641,72.59538052175711,8.4415878435715,312.22278121688726,337.54754474760176,-337.54754474760176
